Name	Name_id	Type	Review	N_review	Phone
Da Marcella	da-marcella-new-york	italian	4.0	185	+16465599192
Terrific Wings Tacos And Things	terrific-wings-tacos-and-things-new-york	chicken_wings	4.5	3	+16465599306
Vin Sur Vingt	vin-sur-vingt-new-york-4	wine_bars	3.5	15	+16465599429
Garlic New York Pizza Bar	garlic-new-york-pizza-bar-new-york	italian	3.5	312	+16465599500
Tertulia	tertulia-new-york	spanish	3.5	365	+16465599909
Wok Chi	wok-chi-new-york	chinese	2.5	8	+16465642255
Barry's Bootcamp Tribeca	barrys-bootcamp-tribeca-new-york	gyms	3.5	78	+16465695310
Grey Lady	grey-lady-new-york	seafood	3.5	192	+16465805239
sweetgreen	sweetgreen-new-york-18	salad	4.0	16	+16465850900
Miss Lily's	miss-lilys-new-york	caribbean	3.5	720	+16465885375
Las Tapas	las-tapas-new-york	spanish	3.5	88	+16465900142
The Draft House	the-draft-house-new-york	bars	3.5	92	+16465900554
Tartina	tartina-new-york	italian	4.0	188	+16465900577
SakaMai	sakamai-new-york	japanese	4.0	392	+16465900684
Oasis Jimma Juice Bar	oasis-jimma-juice-bar-new-york	juicebars	5.0	90	+16465900685
Nocciola Pizzeria e Trattoria	nocciola-pizzeria-e-trattoria-new-york	pizza	3.5	15	+16465901438
Frasko Deli	frasko-deli-new-york	salad	0.0	0	+16465901568
Toby's Estate Coffee	tobys-estate-coffee-new-york-2	coffee	4.0	65	+16465901924
Salvo's Pizzabar	salvos-pizzabar-new-york	italian	4.0	162	+16465901925
Bubble Tea & Crepes	bubble-tea-and-crepes-new-york-2	bubbletea	3.5	38	+16465901959
Beer Culture	beer-culture-new-york	beerbar	4.0	238	+16465902139
PrimeOne16 Eatery	primeone16-eatery-new-york	newamerican	3.5	101	+16465902187
My Riqui & More	my-riqui-and-more-new-york	dominican	0.0	0	+16465902486
NY Frost Factory	ny-frost-factory-new-york	desserts	5.0	108	+16465902703
FIKA	fika-new-york-31	coffee	3.5	21	+16465903275
Zoralie Restaurant	zoralie-restaurant-new-york	dominican	4.5	113	+16465903751
Carlo's Bakery	carlos-bakery-new-york	bakeries	2.5	565	+16465903783
Lupita's Restaurant	lupitas-restaurant-new-york-2	mexican	4.0	70	+16465904202
Wise Men	wise-men-new-york-3	newamerican	4.0	69	+16465904244
Fresh Express	fresh-express-new-york	venezuelan	2.0	8	+16465904565
Claw Daddy's	claw-daddys-new-york	cajun	4.0	514	+16465906816
Indikitch	indikitch-new-york	indpak	4.0	457	+16465907152
Pizza Ghor	pizza-ghor-new-york-2	pizza	2.5	22	+16465907712
Dunkin Donut	dunkin-donut-new-york-4	coffee	2.5	5	+16465908351
Yang Yang Noodle	yang-yang-noodle-flushing	chinese	0.0	0	+16465911819
Gou Bang Zi Chicken	gou-bang-zi-chicken-college-point	chinese	4.0	1	+16465925721
No Bull	no-bull-brooklyn	lounges	2.5	9	+16465930662
Starbucks	starbucks-new-york-436	coffee	3.5	10	+16465966331
Spring Natural Kitchen	spring-natural-kitchen-new-york	newamerican	3.5	321	+16465967434
Osteria del Principe	osteria-del-principe-new-york	italian	4.0	104	+16465967864
Prohibition Bakery	prohibition-bakery-new-york	bakeries	4.0	195	+16465968294
Montmartre	montmartre-new-york-6	french	4.0	208	+16465968838
Totto Ramen Hell's Kitchen	totto-ramen-hells-kitchen-new-york-2	ramen	3.5	684	+16465969056
Bar Belly	bar-belly-new-york	seafood	3.5	111	+16465969142
Inti	inti-new-york	peruvian	3.5	237	+16465969216
Chatime Station	chatime-station-rego-park	coffee	4.5	48	+16465988832
Starbucks	starbucks-new-york-451	coffee	3.5	14	+16465993512
Fifty Paces	fifty-paces-new-york	newamerican	4.5	16	+16466021300
Clinton Street Baking Company	clinton-street-baking-company-new-york-4	breakfast_brunch	4.0	3378	+16466026263
Cooper's Craft & Kitchen	coopers-craft-and-kitchen-new-york	bars	4.0	299	+16466062384
Janeydi Bakery Corp	janeydi-bakery-corp-bronx	bakeries	0.0	0	+16466064622
Starbucks	starbucks-new-york-215	coffee	3.0	29	+16466130148
Ramen Lab	ramen-lab-new-york-2	ramen	4.0	219	+16466137522
Starbucks	starbucks-bronx-15	coffee	4.5	3	+16466183964
Le Pain Quotidien	le-pain-quotidien-new-york-137	coffee	2.5	6	+16466188930
Brownstein's	brownsteins-new-york	catering	3.0	6	+16466242244
STK Downtown	stk-downtown-new-york-2	steak	3.5	757	+16466242444
STK Midtown	stk-midtown-new-york	steak	3.5	461	+16466242455
Chipotle Mexican Grill	chipotle-mexican-grill-new-york-71	mexican	2.5	87	+16466266520
Hudson Garden Grill	hudson-garden-grill-bronx	newamerican	4.0	57	+16466277711
Equinox Brookfield Place	equinox-brookfield-place-new-york	gyms	3.0	28	+16466307573
Crepe Sucre	crepe-sucre-new-york-2	creperies	4.5	21	+16466349467
Ajisen Ramen	ajisen-ramen-new-york-2	ramen	3.0	258	+16466380888
Murray's Bagels	murrays-bagels-new-york-4	bagels	3.5	600	+16466381335
Starbucks	starbucks-manhattan-192	coffee	2.0	31	+16466381571
Hudson Hound	hudson-hound-new-york	irish_pubs	4.5	36	+16466382900
Balon Wine Bar & Bistro	balon-wine-bar-and-bistro-new-york	wine_bars	3.5	117	+16466412282
Amarachi Lounge	amarachi-lounge-brooklyn	lounges	4.0	21	+16466414510
The Bluebell Cafe	the-bluebell-cafe-new-york	cafes	4.0	434	+16466492389
Inwood Gourmet	inwood-gourmet-new-york	grocery	4.5	16	+16466492627
Bite	bite-new-york-6	salad	4.5	64	+16466492768
Taqueria El Barrio	taqueria-el-barrio-new-york	mexican	4.0	22	+16466493052
Pushcart Coffee Chelsea	pushcart-coffee-chelsea-new-york	coffee	4.0	92	+16466493079
Aahar Indian Cuisine	aahar-indian-cuisine-new-york	indpak	4.5	86	+16466493374
Think Coffee	think-coffee-new-york-10	coffee	3.5	24	+16466494053
Bocaditos Bistro	bocaditos-bistro-new-york	breakfast_brunch	5.0	13	+16466494212
Kavasutra	kavasutra-new-york	gourmet	4.0	50	+16466494214
Kahve	kahve-new-york-4	coffee	4.5	23	+16466494503
FIKA	fika-new-york-26	coffee	4.0	227	+16466495133
The Rawl	the-rawl-new-york-2	asianfusion	3.5	59	+16466495471
Chikarashi	chikarashi-new-york	japanese	4.0	228	+16466495965
Le Pain Quotidien - Tribeca	le-pain-quotidien-tribeca-new-york	breakfast_brunch	3.0	111	+16466528186
Umi No Ie	umi-no-ie-new-york-2	japanese	4.0	123	+16466541122
Quintessence	quintessence-new-york-2	raw_food	4.0	421	+16466541823
Fourteen Street Papaya	fourteen-street-papaya-new-york	restaurants	0.0	0	+16466547010
Luke's Lobster	lukes-lobster-new-york-10	seafood	4.0	215	+16466570066
The Jolly Monk	the-jolly-monk-new-york-3	tradamerican	4.0	132	+16466570080
Sweet Chick	sweet-chick-new-york	tradamerican	4.0	725	+16466570233
Taqueria Diana	taqueria-diana-new-york-2	mexican	3.5	60	+16466570257
Bareburger	bareburger-new-york-19	burgers	3.5	249	+16466570388
Otto's Tacos	ottos-tacos-new-york-2	mexican	4.0	154	+16466570646
Luke's Lobster	lukes-lobster-new-york-14	seafood	4.5	41	+16466570747
Maxwells Central Park	maxwells-central-park-new-york	bars	4.0	55	+16466570993
Gotham Poke	gotham-poke-new-york	poke	2.5	46	+16466600453
Le Pain Quotidien - Carnegie Hill	le-pain-quotidien-carnegie-hill-new-york-2	coffee	3.0	68	+16466633149
Refinery Hotel	refinery-hotel-new-york	hotels	4.0	109	+16466640310
Barilla Restaurants	barilla-restaurants-new-york-5	italian	3.0	59	+16466653816
Nare Sushi	nare-sushi-new-york	sushi	4.0	142	+16466660061
Black Iron Burger	black-iron-burger-new-york-3	burgers	4.0	147	+16466660071
Superior Cafe	superior-cafe-new-york	cafes	1.0	8	+16466660095
Rintintin	rintintin-new-york	mediterranean	4.0	80	+16466660114
Shadowbox	shadowbox-new-york-2	boxing	4.5	30	+16466660756
Egg Shop	egg-shop-new-york-3	breakfast_brunch	4.0	511	+16466660810
sweetgreen	sweetgreen-new-york-12	salad	4.0	33	+16466660860
Adoro Lei	adoro-lei-new-york	italian	4.5	136	+16466665096
Curry King	curry-king-new-york	indpak	3.0	24	+16466697826
Noodies	noodies-new-york	thai	4.0	347	+16466697828
OCabanon	ocabanon-new-york	french	4.0	263	+16466697879
Wolfnights	wolfnights-new-york	sandwiches	4.0	357	+16466698070
BaoHaus	baohaus-new-york-2	chinese	3.5	1429	+16466698889
Lui's Thai Food	luis-thai-food-new-york	thai	4.0	142	+16466699310
Untamed Sandwiches	untamed-sandwiches-new-york	sandwiches	4.0	280	+16466699397
Mia Sushi & Steakhouse	mia-sushi-and-steakhouse-new-york	asianfusion	2.0	63	+16466699416
Yonekichi	yonekichi-new-york-6	japanese	3.5	94	+16466699785
McDonald's	mcdonalds-new-york-388	burgers	2.0	10	+16466720263
McDonald's	mcdonalds-manhattan-70	burgers	1.5	10	+16466721381
City Vineyard	city-vineyard-new-york	wineries	3.0	39	+16466778350
The Tang	the-tang-new-york	noodles	4.0	54	+16466783092
David's Cafe	davids-cafe-new-york	newamerican	4.0	80	+16466783206
El Luchador Taqueria	el-luchador-taqueria-new-york	mexican	3.0	16	+16466783468
D'Amore Winebar & Ristorante	d-amore-winebar-and-ristorante-new-york	wine_bars	5.0	151	+16466783681
New Asia	new-asia-new-york	chinese	2.5	13	+16466783689
Red Eye Coffee	red-eye-coffee-new-york	coffee	5.0	21	+16466783833
Ivan Ramen	ivan-ramen-new-york	ramen	3.5	539	+16466783859
Otto's Tacos	ottos-tacos-new-york	mexican	4.0	574	+16466784018
PEQUE Vinos + Tapas Bar & Restaurant	peque-vinos-tapas-bar-and-restaurant-new-york	tapas	4.5	81	+16466784095
Dunkin' Donuts	dunkin-donuts-new-york-265	donuts	2.5	7	+16466784137
Clinton Square Pizza	clinton-square-pizza-new-york	pizza	4.5	34	+16466784294
Freshark Juice Bar & Grill	freshark-juice-bar-and-grill-new-york	juicebars	5.0	7	+16466785013
Go! Go! Curry!	go-go-curry-new-york-18	japanese	4.0	18	+16466785259
Arts and Crafts Beer Parlor	arts-and-crafts-beer-parlor-new-york	pubs	4.5	165	+16466785263
Filaga Pizzeria	filaga-pizzeria-new-york	pizza	3.5	21	+16466785382
Kennedy Fried Chicken	kennedy-fried-chicken-new-york-21	seafood	5.0	1	+16466785593
Briciola	briciola-new-york	italian	4.0	450	+16466785763
Falcon Laundry	falcon-laundry-brooklyn	pubs	4.0	44	+16466800012
Palace Restaurant	palace-restaurant-flushing	chinese	0.0	0	+16466811159
Le Pain Quotidien	le-pain-quotidien-new-york-128	belgian	3.5	30	+16466813110
Root & Bone	root-and-bone-new-york	southern	4.0	882	+16466827076
The Malt House FiDi	the-malt-house-fidi-new-york	gastropubs	4.0	137	+16466827577
Vivi Bubble Tea	vivi-bubble-tea-new-york-22	bubbletea	3.5	24	+16466827784
Mama Sushi	mama-sushi-new-york-2	sushi	3.0	39	+16466827879
Frijolito's	frijolitos-new-york-2	mexican	4.5	24	+16466829033
Pocket Bar NYC	pocket-bar-nyc-new-york	wine_bars	4.5	170	+16466829062
Whynot Coffee	whynot-coffee-new-york-2	coffee	4.0	213	+16466829065
99 Favor Taste	99-favor-taste-new-york-3	hotpot	4.0	888	+16466829122
Gregorys Coffee	gregorys-coffee-new-york-8	coffee	4.0	86	+16466829225
Bono Trattoria	bono-trattoria-new-york	pizza	4.0	136	+16466829249
McDonald's	mcdonalds-new-york-139	hotdogs	3.5	25	+16466829277
AWOL Bar & Grill	awol-new-york	tradamerican	3.5	3	+16466829405
Jennifer's Way Bakery	jennifers-way-bakery-new-york	bakeries	3.5	106	+16466829501
Little Bamboo	little-bamboo-new-york	sushi	3.5	57	+16466829526
Wallflower	wallflower-new-york	newamerican	4.5	171	+16466829842
BURGERFI	burgerfi-new-york-3	burgers	3.5	255	+16466843172
Taco Bell	taco-bell-new-york-37	hotdogs	3.0	14	+16466843200
Bluestone Lane	bluestone-lane-new-york-11	coffee	4.0	179	+16466843771
Fairytail Lounge	fairytail-lounge-new-york	lounges	3.0	36	+16466843897
City Sandwich	city-sandwich-new-york	sandwiches	4.0	421	+16466843943
Subway	subway-manhattan-19	hotdogs	2.5	8	+16466844497
Taqueria Diana	taqueria-diana-new-york-5	mexican	3.5	59	+16466844541
Salud Y Estilo de Vida	salud-y-estilo-de-vida-norwood	juicebars	0.0	0	+16466856899
Pret A Manger	pret-a-manger-new-york-23	coffee	3.5	30	+16466881050
Pret A Manger	pret-a-manger-new-york-31	sandwiches	3.5	30	+16466881052
Pret A Manger	pret-a-manger-new-york-26	coffee	3.5	23	+16466881061
City Cakes	city-cakes-new-york	desserts	4.5	306	+16466882286
Pastai	pastai-new-york	wine_bars	3.0	103	+16466883463
Brown Sugar	brown-sugar-new-york	cuban	2.5	2	+16466883504
Chaiwali Harlem	chaiwali-harlem-manhattan	indpak	3.5	130	+16466885414
Mess Hall	mess-hall-harlem	cocktailbars	4.0	72	+16466923098
ALIDORO	alidoro-new-york-2	sandwiches	4.0	101	+16466924330
The Brooklyneer	the-brooklyneer-new-york	newamerican	3.5	182	+16466924911
Silvana	silvana-new-york	mideastern	3.5	152	+16466924935
Billy Hurricane's	billy-hurricanes-new-york	cajun	3.0	55	+16466926216
Smashburger	smashburger-new-york-4	burgers	3.5	233	+16466926445
Uptown Swirl	uptown-swirl-new-york	icecream	4.0	164	+16466926614
Fumo	fumo-new-york	pizza	4.0	84	+16466926675
Papi's Pizzeria	papis-pizzeria-new-york	pizza	3.5	16	+16466926840
Tonkatsu Matsunoya	tonkatsu-matsunoya-new-york	japanese	3.5	11	+16466928143
Hale and Hearty Soups	hale-and-hearty-soups-new-york-29	soup	3.0	12	+16466928262
Papaya King	papaya-king-new-york-4	juicebars	3.5	143	+16466928482
Gastroarte	gastroarte-new-york	spanish	3.5	121	+16466928762
Mozzarella & Vino	mozzarella-and-vino-new-york	italian	4.0	97	+16466928849
Vinus and Marc	vinus-and-marc-new-york	seafood	4.0	157	+16466929105
Gyu-Kaku Japanese BBQ	gyu-kaku-japanese-bbq-new-york-3	japanese	4.0	766	+16466929115
La Flaca	la-flaca-new-york	mexican	3.5	224	+16466929259
BXL Zoute	bxl-zoute-new-york	belgian	4.0	289	+16466929282
Subway	subway-new-york-109	sandwiches	2.0	3	+16466929369
Sushi Dojo NYC	sushi-dojo-nyc-new-york	sushi	4.0	232	+16466929398
Don Rico Pollo	don-rico-pollo-new-york-2	dominican	2.5	22	+16466929798
Marm Cafe	marm-cafe-new-york	cafes	3.5	46	+16466935672
DOMODOMO	domodomo-new-york	japanese	4.5	246	+16467070301
El Monday's	el-mondays-new-york	seafood	3.0	13	+16467070382
Gregorys Coffee	gregorys-coffee-new-york-6	coffee	3.5	49	+16467070529
Da Capo	da-capo-new-york-2	cafes	4.5	127	+16467070684
Cork 'n Fork	cork-n-fork-new-york	tapasmallplates	3.5	158	+16467070707
Chimichurri Grill	chimichurri-grill-new-york-2	steak	5.0	1	+16467070801
Rudy's Bar & Grill	rudys-bar-and-grill-new-york	divebars	4.0	887	+16467070890
Subway	subway-new-york-302	hotdogs	2.0	5	+16467073155
Forgtmenot	forgtmenot-new-york-2	bars	4.0	115	+16467073195
16 Handles	16-handles-new-york-17	icecream	3.5	34	+16467073424
Romeo and Juliet Colombian Coffee	romeo-and-juliet-colombian-coffee-new-york	coffee	4.0	115	+16467073789
Taqueria Tehuitzingo	taqueria-tehuitzingo-new-york	mexican	4.0	243	+16467073916
Madman Espresso	madman-espresso-new-york-5	coffee	4.5	48	+16467081111
Starbucks	starbucks-manhattan	coffee	2.5	15	+16467101906
Meet U	meet-u-new-york-2	desserts	3.0	18	+16467171997
Don Antonio By Starita	don-antonio-by-starita-new-york-2	pizza	4.0	841	+16467191043
Taco Mahal	taco-mahal-new-york	indpak	5.0	5	+16467191553
Gallo Nero 3	gallo-nero-3-new-york	italian	4.5	66	+16467264262
Khao Thai Kitchen	khao-thai-kitchen-new-york-2	thai	3.5	106	+16467264418
Whiskey Social	whiskey-social-new-york	southern	3.5	36	+16467264476
GENUINE Liquorette	genuine-liquorette-new-york	bars	4.5	51	+16467264633
The Folly	the-folly-new-york	seafood	4.0	89	+16467264740
Made In Mexico	made-in-mexico-new-york	mexican	2.5	82	+16467264849
Gong Cha	gong-cha-new-york-19	bubbletea	3.5	20	+16467264940
Montero's Bar & Grill	monteros-bar-and-grill-brooklyn	divebars	4.0	67	+16467294129
Mona Hair Salon	mona-hair-salon-brooklyn-2	hair	4.0	1	+16467308620
Dylan's Candy Bar	dylans-candy-bar-new-york	chocolate	3.5	1082	+16467350078
Subway	subway-new-york-41	hotdogs	4.0	15	+16467357282
Le Pain Quotidien - East 44th St	le-pain-quotidien-east-44th-st-new-york	belgian	3.5	96	+16467360949
The Restaurant at MIST	the-restaurant-at-mist-new-york	wine_bars	4.0	51	+16467383043
Melt Shop	melt-shop-new-york-7	tradamerican	4.0	221	+16467417910
a.cafe	a-cafe-new-york-3	cafes	4.0	43	+16467443104
Dough	dough-new-york-5	donuts	4.0	75	+16467470806
Urbanspace Vanderbilt	urbanspace-vanderbilt-new-york-2	food_court	4.0	316	+16467470810
Roberta's Pizza	robertas-pizza-new-york-2	pizza	4.0	59	+16467470820
Potbelly Sandwich Shop	potbelly-sandwich-shop-new-york-17	sandwiches	3.0	13	+16467535170
Ora di Pasta	ora-di-pasta-new-york	italian	3.5	44	+16467553013
No 7 Sub	no-7-sub-new-york-2	sandwiches	3.5	46	+16467553228
Tartinery	tartinery-new-york-11	french	4.0	31	+16467553231
Eli's Essentials and Wine Bar	elis-essentials-and-wine-bar-new-york	cafes	2.5	27	+16467553999
Argo Tea	argo-tea-new-york-5	coffee	4.0	334	+16467557262
Chop't Creative Salad Company	chopt-creative-salad-company-new-york-7	sandwiches	3.0	124	+16467557837
Thursday Kitchen	thursday-kitchen-new-york	korean	4.5	159	+16467558088
Hyacinth's Haven	hyacinths-haven-new-york	bars	4.5	77	+16467558161
Tartinery	tartinery-new-york-5	french	3.0	39	+16467558484
Cantina Taqueria & Tequila Bar	cantina-taqueria-and-tequila-bar-new-york	mexican	3.5	228	+16467558864
Maiden Lane	maiden-lane-new-york	seafood	4.0	49	+16467558911
Risotteria Melotti	risotteria-melotti-new-york-2	italian	4.5	152	+16467558939
OM Indian Food	om-indian-food-new-york	indpak	4.5	56	+16467564000
Dominique Bistro	dominique-bistro-new-york	french	4.5	640	+16467564145
Barawine	barawine-new-york	wine_bars	3.5	211	+16467564154
Lower East Side Pizza	lower-east-side-pizza-new-york-2	pizza	3.0	45	+16467564448
French Cafe Gourmand	french-cafe-gourmand-new-york	french	3.5	100	+16467564911
Peet's - Cap One	peets-cap-one-new-york	coffee	4.0	5	+16467594933
Yankee Pizza	yankee-pizza-new-york	pizza	3.5	22	+16467603334
Muse Paintbar	muse-paintbar-new-york	paintandsip	4.5	23	+16467606100
El Centro	el-centro-new-york	mexican	3.5	616	+16467636585
Cafe Vine	cafe-vine-flushing	desserts	4.5	3	+16467640090
The Gyro Shop	the-gyro-shop-new-york-2	greek	3.5	81	+16467670923
Dunkin' Donuts	dunkin-donuts-new-york-296	donuts	2.0	6	+16467679048
Oiji	oiji-new-york	korean	4.5	240	+16467679050
Georgia and Aliou's Tiny Treats Cafe	georgia-and-alious-tiny-treats-cafe-new-york	cafes	4.0	29	+16467679797
Dunkin' Donuts	dunkin-donuts-new-york-277	donuts	2.5	7	+16467679887
Ola vivabar	ola-vivabar-new-york	latin	4.5	34	+16467679970
The Living Room	the-living-room-new-york-5	lounges	5.0	4	+16467741234
Lobster Press	lobster-press-new-york	seafood	3.5	43	+16467763700
Crumbs Bake Shop	crumbs-bake-shop-new-york-10	bakeries	3.5	117	+16467800454
Marcha Cocina	marcha-cocina-new-york-2	tapasmallplates	4.5	50	+16467819147
Jersey Mike's Subs	jersey-mikes-subs-new-york-3	sandwiches	3.5	62	+16467819687
Bombay Sandwich Co.	bombay-sandwich-co-new-york	vegan	4.0	250	+16467819756
Chop't Creative Salad Company	chopt-creative-salad-company-new-york-8	salad	3.5	75	+16467831600
Five Guys Burgers and Fries	five-guys-burgers-and-fries-new-york-4	burgers	3.5	148	+16467835060
Applebee's	applebees-new-york-3	tradamerican	2.0	108	+16467836400
Wingstop	wingstop-brooklyn-3	chicken_wings	3.0	68	+16467879464
Eli's Essentials	elis-essentials-new-york-7	coffee	1.5	5	+16467902333
Flatiron Hall	flatiron-hall-new-york	bars	3.5	227	+16467903200
Union Bar & Kitchen	union-bar-and-kitchen-new-york	newamerican	4.5	133	+16467910005
Benson's NYC	bensons-nyc-new-york	breakfast_brunch	4.5	189	+16467915765
Karaoke City	karaoke-city-new-york	karaoke	5.0	47	+16467918318
Le Pain Quotidien	le-pain-quotidien-new-york-130	belgian	3.5	68	+16467974922
Schmackary's	schmackarys-new-york	desserts	4.0	1133	+16468019866
Luna 29 Cafe	luna-29-cafe-new-york	cafes	4.5	76	+16468072167
Pret A Manger	pret-a-manger-new-york-30	sandwiches	3.5	31	+16468102422
Flat Top	flat-top-new-york	newamerican	4.0	271	+16468207735
Uncle Louie G	uncle-louie-g-brooklyn-9	icecream	4.5	33	+16468208771
ShapeShifter Lab	shapeshifter-lab-brooklyn	musicvenues	3.5	18	+16468209452
Burke & Wills	burke-and-wills-new-york	australian	4.0	264	+16468239251
Berlin Currywurst	berlin-currywurst-new-york-3	german	3.5	41	+16468273689
Hank's Juicy Beef	hanks-juicy-beef-new-york-4	sandwiches	4.0	62	+16468288996
Lucky Strike	lucky-strike-new-york-2	bars	3.0	296	+16468290170
ForGround	forground-new-york	coffee	4.0	7	+16468337006
Empellon Al Pastor	empellon-al-pastor-new-york	mexican	3.5	157	+16468337039
Riverwalk Bar & Grill	riverwalk-bar-and-grill-roosevelt-island	tradamerican	3.5	169	+16468337050
Dizengoff NYC	dizengoff-nyc-new-york	mideastern	4.5	66	+16468337097
The Boil	the-boil-new-york-5	cajun	4.0	134	+16468337110
Go! Go! Curry!	go-go-curry-new-york-20	japanese	4.0	15	+16468337143
Pressed Juicery	pressed-juicery-new-york-15	juicebars	5.0	9	+16468337150
Burger & Lobster	burger-and-lobster-new-york	seafood	4.5	2748	+16468337532
Jersey Mike's Subs	jersey-mikes-subs-new-york-2	hotdogs	3.5	90	+16468337560
Tuome	tuome-new-york-2	newamerican	4.0	218	+16468337811
Lenox Coffee	lenox-coffee-new-york-2	coffee	4.0	218	+16468337839
Marcony	marcony-new-york	italian	3.5	118	+16468376020
FIKA	fika-new-york-25	coffee	3.5	206	+16468376588
